20080624,138,80,4
20110604,58,124,3
20080807,18,83,1
20120831,46,49,4
20140313,24,128,4
20120817,105,77,2
20140620,40,74,1
20130726,60,62,4
20120329,115,105,4
20120921,26,62,3
20170806,130,56,2
20130512,150,50,2
20120901,115,137,4
20120911,149,100,2
20140114,50,10,3
20120220,52,56,1
20110411,145,15,1
20120829,133,72,1
20090331,128,136,3
20080527,110,137,2
20100521,130,67,4
20160802,73,104,4
20160429,30,112,1
20080213,108,126,2
20141210,42,55,1
20180118,87,106,3
20170227,145,102,2
20090721,88,21,3
20130117,121,45,4
20080618,88,39,2
20150519,27,8,1
20090923,36,93,2
20130718,157,131,1
20150611,77,141,2
20140424,69,99,3
20091024,133,14,3
20160120,11,23,4
20080513,92,109,1
20140423,153,11,2
20100707,149,135,4
20161221,138,21,3
20140823,149,3,3
20150516,41,87,1
20151205,65,43,1
20081021,151,7,2
20160324,35,39,4
20120822,81,31,3
20101127,133,139,4
20180331,153,53,1
20121104,138,10,4
20170913,33,105,1
20171106,22,16,4
20121231,119,96,4
20140701,151,124,3
20140526,81,107,1
20170426,118,77,4
20100714,117,121,2
20180218,24,26,4
20101211,66,111,1
20160602,34,10,4
20140308,123,119,4
20170904,73,87,1
20110521,60,97,2
20170509,61,17,3
20120511,74,21,4
20150708,115,52,3
20080625,54,25,1
20130627,96,30,1
20080614,104,118,3
20131024,109,100,3
20100213,93,42,3
20091205,19,128,2
20121220,10,46,2
20080501,149,27,2
20110922,29,120,1
20160331,85,81,2
20110608,118,133,3
20120418,26,31,2
20150425,57,73,2
20150902,96,138,3
20150104,13,132,3
20080519,68,63,2
20150821,153,56,3
20150827,44,97,1
20100717,25,97,1
20120821,89,142,2
20130301,18,48,4
20120318,89,110,1
20171125,15,140,1
20111014,6,23,2
20160402,152,58,4
20130827,126,125,1
20151116,71,62,4
20100127,91,94,3
20100909,15,8,3
20120303,154,138,4
20111001,146,139,1
20100530,4,30,1
20100302,94,134,2
20090430,146,112,3
20170410,33,73,1
20100522,119,99,2
20150602,120,123,2
20130601,127,63,1
20111119,2,95,3
20171015,42,113,3
20080504,135,91,1
20160904,80,2,4
20110629,103,3,2
20180209,65,8,3
20100528,95,53,3
20111202,103,35,2
20140611,8,111,4
20100620,147,43,4
20100608,121,48,1
20150917,106,55,1
20171119,123,98,3
20090407,93,122,2
20130917,38,83,1
20080714,48,6,2
20140829,60,44,1
20080128,23,122,3
20080728,142,121,4
20180623,87,137,3
20180716,139,127,1
20080204,148,108,2
20110730,46,67,3
20160505,81,10,3
20180617,36,96,1
20081004,149,59,2
20090523,123,14,4
20140125,80,5,1
20160203,29,50,1
20121215,34,92,1
20090317,33,21,2
20111022,48,96,1
20160706,37,50,3
20130909,154,9,1
20120113,66,94,2
20130815,110,130,2
20080915,155,78,1
20170612,139,2,4
20080713,134,61,2
20121214,117,4,4
20180819,143,25,4
20170611,64,57,3
20090211,29,124,3
20140123,10,28,3
