20081127,56,10,53
20140929,107,16,126
20140617,97,19,135
20171127,28,25,6
20110604,68,34,136
20080106,20,32,120
20101225,83,18,0
20170617,98,0,115
20050110,116,17,114
20160311,11,32,16
20051207,17,41,107
20060329,102,32,152
20120605,42,25,122
20080313,14,8,51
20121017,117,32,61
20070117,129,36,76
20140323,35,18,135
20061104,6,30,17
20121124,78,17,47
20100203,79,13,57
20060108,81,6,42
20180303,53,38,60
20070705,101,36,17
20151106,99,28,36
20121024,103,16,28
20080225,65,12,49
20180723,113,29,106
20131217,10,6,97
20101004,118,28,135
20060922,91,35,53
20100830,45,17,138
20180323,122,17,110
20060430,110,6,5
20110503,60,14,122
20180419,121,35,63
20090613,59,2,100
20110701,123,42,11
20060312,10,36,151
20140702,69,33,68
20050813,123,40,87
20110924,97,34,95
20140630,36,14,79
20170905,31,16,148
20140209,64,32,86
20060303,135,33,33
20180703,44,5,37
20120626,0,23,24
20050120,79,29,149
20091009,41,12,37
20110801,43,7,106
20071201,91,21,125
20050118,102,1,82
20110711,85,9,44
20140319,114,26,149
20050420,62,22,135
20070621,73,32,158
20131227,61,27,47
20090713,91,38,42
20061210,80,42,12
20150914,77,20,39
20070203,78,32,79
20080317,23,10,111
20050114,37,9,98
20131109,48,21,110
20110823,89,14,84
20160509,19,24,139
20080326,41,13,70
20060515,26,29,15
20151108,131,1,28
20061122,43,36,94
20101220,73,17,100
20120116,70,43,134
20180727,122,30,7
20060825,4,8,26
20160813,99,27,99
20121015,84,13,69
20180428,139,38,22
20160726,63,22,22
20150615,6,18,138
20151231,97,18,100
20150629,34,22,156
20090104,18,40,60
20131120,99,42,61
20160416,29,8,86
20071226,25,1,94
20090906,89,29,109
20060213,99,27,114
20050131,130,5,100
20120404,2,14,7
20150824,120,22,137
20170517,34,35,19
20150331,139,39,88
20050802,72,19,126
20080401,138,23,43
20070603,37,26,81
20141126,82,35,108
20150721,79,29,135
20071110,134,23,64
20170613,89,44,55
20071212,142,42,79
20081214,5,7,55
20150618,127,1,44
20170507,72,23,144
20090222,118,11,54
20170128,70,27,60
20160821,29,21,142
20051201,120,21,55
20100313,129,8,120
20151118,38,23,138
20120210,92,33,18
20090803,48,36,105
20150923,96,23,157
20170316,50,15,147
20130906,32,27,87
20070131,101,5,9
20080301,19,23,26
20120907,34,19,7
20160918,117,3,11
20061120,11,17,102
20140428,108,30,130
20120810,91,37,137
20070920,1,34,58
20130306,1,4,136
20141128,59,17,17
20161018,4,40,114
20050411,44,19,15
20110702,67,7,87
20180830,19,23,10
20070804,76,37,37
20070422,122,30,118
20160702,128,41,52
20100225,125,21,35
20081114,29,6,36
20101002,141,0,66
20080623,136,32,63
20180704,132,14,113
20130425,46,29,64
20110611,54,18,101
20180322,34,8,35
20170526,53,38,137
20100207,0,6,60
20170211,98,32,58
20071120,96,35,98
20180107,55,2,126
20080410,13,26,5
20180607,78,5,80
20121018,61,41,126
20090212,12,44,20
20080911,12,13,12
20100916,137,13,140
20091223,108,27,11
20090711,58,19,52
20050907,90,39,47
20180120,82,6,154
20180114,40,31,103
20160806,113,43,134
20081202,65,12,113
20110911,69,29,80
20111220,15,34,96
20101029,140,18,19
20090928,46,26,11
20100116,43,8,139
20170909,40,18,47
20050105,19,6,139
20171002,30,34,101
20150104,76,38,87
20120711,60,0,34
20160628,63,4,69
20120531,33,23,63
20110212,39,34,13
20071116,31,43,115
20050218,22,11,18
20110608,77,35,34
20050204,139,7,0
20100821,26,14,20
20060720,75,41,30
20170411,17,14,107
20170325,13,27,22
20061117,34,35,35
20151007,67,36,91
20091222,20,18,95
20070918,24,6,150
20141206,45,2,143
20141119,97,5,141
20180904,116,34,145
20110920,88,32,36
20170530,62,39,37
20160912,75,28,119
20090716,11,30,28
20081026,48,36,40
20120408,11,16,66
20130828,14,24,130
20120416,86,9,109
20180526,138,10,136
20110704,44,34,154
20130514,26,44,57
20051019,61,26,94
20090528,55,14,15
20091225,141,1,3
20111129,2,1,111
20070830,43,36,157
20060713,89,12,63
20111130,90,10,27
20151217,126,5,7
20110107,110,22,18
20060421,92,3,44
20080923,95,8,114
20110812,94,29,56
20170629,93,31,141
20180411,47,41,20
20111021,8,42,134
20170823,92,21,44
20070603,92,17,5
20161014,83,2,133
20060127,6,31,113
20060615,90,39,111
20071221,16,0,35
20111112,109,40,34
20091201,63,20,34
20151024,16,33,93
20070302,133,41,113
20120125,32,10,8
20131221,19,7,156
20140309,7,14,114
20150804,51,43,68
20100329,133,40,45
20050414,20,2,82
20130521,12,29,25
20091109,105,22,134
20100630,93,15,98
20140522,42,10,97
20100208,33,24,33
20061001,110,38,13
20130820,84,31,85
20051214,59,16,158
20110311,38,7,125
20111117,63,6,9
20140918,57,40,26
20080905,115,38,121
20091111,138,41,124
20101111,79,13,121
20160229,105,11,65
20150202,108,29,32
20110809,117,1,149
20160817,108,29,158
20130929,22,44,139
20130209,122,14,90
20130307,89,14,50
20080402,83,33,121
20131009,128,11,15
20060910,8,40,111
20160103,74,1,9
20050723,110,7,101
20130422,125,37,81
20100603,38,7,62
20070401,108,42,135
20070212,96,35,35
20180427,51,28,106
20060928,45,0,29
20070228,100,22,121
20150708,140,34,32
20151010,44,19,0
20080323,120,21,86
20170102,104,28,78
20131022,12,15,33
20110711,30,19,121
20170305,0,39,37
20160913,19,37,35
20050705,73,1,24
20100102,71,39,44
20050721,78,33,109
20081222,79,0,99
20070729,35,17,145
20150716,126,19,158
20140307,31,31,45
20180920,32,12,154
20060106,49,33,51
20080630,121,16,30
20070619,97,4,91
20150525,49,20,80
20180901,51,42,2
20171120,130,5,114
20150520,95,9,102
20070906,29,20,124
20070217,49,1,11
20071209,77,5,92
20150416,55,17,98
20111010,101,21,22
20050724,54,16,18
20131204,71,11,155
20180904,28,25,69
20110220,113,27,55
20120715,124,38,18
20081207,19,22,89
20070829,99,26,81
20180219,58,7,15
20050520,93,13,74
20110802,131,16,23
20141010,102,2,3
20061116,1,16,41
20171026,108,15,70
20160113,36,13,41
20110712,118,28,37
20141129,3,27,92
20170114,99,14,107
20080802,74,0,117
20070115,97,17,83
20150523,16,2,85
20150214,103,15,57
20171004,62,8,93
20131104,95,10,127
20100611,24,36,29
20141003,117,17,36
20110718,71,39,13
20120910,11,2,75
20180620,17,0,19
20130803,135,34,83
20161125,54,34,18
20150320,0,8,62
20170422,12,0,136
20101129,116,19,39
20131127,85,26,28
20081119,126,17,11
20080329,18,41,137
20160923,126,5,70
20090822,29,6,99
20060316,19,37,50
20060111,2,44,27
20161216,67,22,3
20130822,116,4,80
20160401,113,30,79
20090208,3,42,120
20140911,71,10,58
20130113,123,42,137
20050209,4,8,58
20091125,109,9,58
20130330,79,30,103
20050221,87,3,2
20171227,4,26,26
20071105,36,12,89
20131130,62,9,96
20171129,5,8,73
20120620,102,3,134
20080523,16,31,41
20120219,111,36,126
20090525,134,22,31
20120425,104,12,68
20160831,80,42,93
20141231,67,37,28
20110602,36,15,142
20090307,2,15,73
20121014,52,40,80
20050112,5,35,106
20150109,30,4,63
20150910,68,19,139
20090121,110,37,41
20130603,40,33,41
20100217,51,27,151
20170330,22,29,81
20160124,31,44,69
20070810,118,11,88
20090809,1,1,81
20140402,141,30,8
20180207,119,12,72
20110728,34,6,45
20161026,78,33,157
20080607,76,9,52
20081023,127,44,58
20050212,69,0,40
20140410,71,24,50
20101015,24,5,84
20070507,38,8,130
20180802,76,41,141
20121007,10,20,27
20060705,15,18,21
20180709,86,25,88
20050309,91,35,87
20130121,141,0,96
20170127,38,9,48
20171021,11,4,94
20160626,87,21,2
20070619,41,13,7
20050716,124,22,136
20140829,132,15,116
20080702,10,35,22
20171005,7,17,9
20130405,32,41,77
20130106,82,22,86
20110925,41,43,12
20131129,117,0,20
20141114,87,4,82
20141215,7,14,18
20070318,137,28,39
20070523,42,40,53
20111214,117,14,43
20100703,70,43,6
20071029,139,37,38
20110403,84,14,102
20151102,34,36,51
20100414,49,18,56
20160623,110,38,94
20100328,101,21,54
20130113,67,6,53
20070831,131,0,73
20060321,28,38,110
20171216,97,4,76
20170221,5,8,10
20160125,120,8,145
20180316,80,42,58
20121117,37,42,156
20081212,28,24,148
20121002,57,9,50
20100104,103,13,38
20150303,51,12,59
20051214,3,26,76
20101101,117,1,86
20050527,79,42,43
20061201,61,39,52
20060608,104,10,143
20171022,99,13,11
20170824,36,31,122
20121118,125,6,73
20180510,134,23,47
20161205,16,1,51
20140510,47,25,71
20100814,40,30,52
20081125,79,27,146
20091118,124,25,91
20090523,101,4,39
20130626,85,40,20
20060920,115,7,146
20120530,89,14,147
20110913,102,3,69
20160201,105,38,112
20130715,10,19,90
20170502,118,12,9
20060729,93,44,149
20091227,29,19,154
20171210,55,29,24
20090123,143,10,35
20120403,58,5,91
20161022,13,41,14
20130525,21,30,84
20151220,102,33,75
20060224,5,3,65
20070609,134,37,55
20121030,56,27,4
20180118,50,33,3
20180227,132,0,57
20140325,67,37,124
20170220,60,44,94
20050409,67,36,107
20071214,30,16,68
20060811,121,3,8
20120611,84,0,14
20050221,143,39,85
20150730,98,32,92
20140609,23,25,91
20070525,18,23,122
20100314,73,17,37
20120902,81,8,31
20120216,134,8,69
20130925,101,6,156
20150612,85,26,154
20061230,93,30,156
20150920,31,31,14
20180609,110,24,68
20110819,79,13,25
20081006,35,3,56
20131105,39,19,50
20101209,23,40,149
20100517,2,1,144
20061227,28,38,14
20160105,106,20,0
20151109,20,20,20
20170522,43,36,74
20131014,82,21,149
20050309,3,26,12
20180528,115,38,40
20160525,79,2,149
20130725,117,31,124
20071127,82,19,66
20120809,3,28,62
20070618,8,39,15
20060311,65,26,76
20130922,36,14,13
20171011,48,37,59
20090305,25,32,6
20070327,11,31,157
20110301,132,30,15
20120826,39,33,139
20160131,17,28,37
20140213,73,33,145
20050801,128,9,59
20090416,84,28,129
20060105,105,24,127
20110103,101,21,118
20150904,27,44,88
20140919,1,4,101
20061204,126,31,37
20160914,107,2,111
20110513,22,27,157
20130427,78,3,55
20050405,2,44,123
20100708,23,9,141
20080322,32,11,11
20060202,48,6,4
20151009,100,10,83
20081022,39,35,142
20091007,9,39,43
20100120,108,0,123
20150511,77,7,143
20071112,22,41,55
20060803,47,10,124
20130720,19,21,149
20140429,140,3,120
20130912,73,2,138
20180624,26,2,74
20090228,16,31,106
20130213,43,7,73
20111030,26,0,91
20100509,71,8,101
20100519,122,29,51
20170302,23,11,130
20081019,62,7,76
20160331,25,20,1
20150927,17,15,140
20161223,53,7,132
20081204,98,30,105
20070820,81,24,122
20130810,121,19,49
20120227,41,29,20
20050914,131,14,98
20150223,121,18,17
20180527,83,20,49
20091010,129,21,112
20120520,126,2,112
20180212,72,23,47
20080126,89,11,30
20090927,102,17,94
20100817,105,22,36
20100319,82,18,96
20061212,56,25,77
20091129,30,1,40
20100509,16,17,17
20100523,43,21,36
20141101,60,0,64
20140127,125,37,144
20140504,5,5,20
20180116,73,5,95
20060813,9,22,0
20060717,98,13,122
20130619,44,20,131
20100904,142,28,114
20050615,60,12,39
20130918,115,22,29
20110509,101,34,14
20081127,112,1,138
20140531,60,13,55
20131025,132,43,100
20110923,9,24,20
20150129,99,28,134
20140710,143,26,111
20100411,72,35,148
20050823,30,17,38
20130314,75,43,18
20140426,75,11,126
20061107,127,13,84
20161003,32,26,21
20130128,39,19,147
20121227,31,0,127
20091202,7,29,110
20090415,52,9,126
20070508,126,17,42
20140317,81,8,157
20060319,139,20,118
20090217,21,0,77
20140727,91,23,112
20120720,78,3,152
20081010,44,4,116
20050923,6,17,56
20090424,70,12,95
20160418,61,26,74
20180413,79,15,12
20160826,127,32,117
20160525,23,11,65
20160507,42,41,72
20060529,142,43,109
20060708,136,1,88
20110124,58,19,20
20131015,26,31,66
20070214,129,9,27
20130627,118,14,12
20170106,25,20,64
20070510,103,0,112
20090808,57,37,5
20150912,45,1,45
20080829,73,18,70
20140719,17,29,70
20130801,103,16,91
20171028,140,33,62
20170804,111,6,52
20090915,107,31,68
20180319,57,25,129
20080717,70,13,32
20130304,112,31,142
20100822,115,23,95
20140605,14,24,32
20100425,44,3,83
20150806,83,16,59
20070211,8,26,119
20160326,71,10,26
20080107,109,41,37
20091209,137,14,80
20130409,41,42,138
20060709,24,20,78
20081223,23,10,15
20110215,104,26,156
20140503,61,40,103
20110829,42,25,58
20160303,25,3,47
20090826,38,7,158
20050413,76,37,7
20131122,76,25,130
20080114,94,26,4
20170428,54,20,26
20090318,53,37,24
20121216,124,24,25
20161211,58,21,103
20071118,64,16,107
20070910,94,12,108
20100322,3,11,77
20071003,84,29,1
20050103,130,32,147
20141018,33,40,44
20140411,16,33,128
20071207,45,31,100
20100117,131,17,55
20170208,121,4,151
20090820,140,32,107
20150114,39,5,122
20161024,46,15,6
20131118,67,23,69
20051229,119,39,9
20131008,40,1,98
20070411,71,9,8
20110128,68,20,77
20101114,0,5,104
20170514,58,7,111
20180714,95,26,147
20140912,15,20,136
20101218,41,43,108
20110208,118,42,30
20080904,26,28,43
20120213,13,25,2
20180108,87,21,130
20180728,67,40,82
20170129,15,37,117
20160121,110,7,86
20100622,19,22,55
20180203,54,20,89
20131126,141,17,112
20120502,1,32,119
20061101,86,38,33
20060210,34,35,133
20070406,62,7,108
20070404,85,24,60
20120125,88,1,92
20140722,82,21,52
20101219,129,7,24
20180306,29,20,109
20120229,17,12,87
20121228,119,10,51
20060820,139,6,128
20171222,139,24,128
20150626,57,39,89
20170308,120,22,104
20070505,5,34,126
20120108,84,13,6
20130604,128,42,119
20090719,132,13,95
20110929,106,35,155
20110730,10,34,115
20080411,101,36,78
20100730,125,7,41
20081226,143,37,82
20061015,137,42,31
20150507,12,14,0
20110916,23,40,52
20121226,87,36,59
20161215,123,13,87
20060818,106,33,136
20160610,83,34,76
20081206,130,4,97
20130519,124,10,33
20170430,86,39,17
20050804,105,37,130
20060301,103,14,60
20100329,45,31,132
20140802,133,43,4
20141107,102,20,115
20100212,98,16,17
20140106,23,39,83
20090308,90,24,148
20080725,0,6,75
20171101,61,26,43
20130105,137,12,11
20140815,16,2,22
20060212,10,18,39
20101208,134,22,157
20141109,134,38,107
20170206,89,30,0
20101020,122,15,59
20120321,31,1,72
20111104,123,11,66
20081206,74,13,13
20090213,100,8,96
20180927,18,41,122
20150918,142,12,22
20060102,128,41,68
20120704,74,16,67
20090919,28,24,51
20151117,94,13,62
20130224,38,37,100
20130204,25,4,114
20080427,105,23,6
20150521,128,28,94
20151005,91,9,24
20110923,64,15,104
20150830,18,42,29
20051013,19,6,41
20070103,14,22,140
20060406,32,26,36
20130705,104,43,139
20090805,81,9,97
20110330,19,22,119
20170110,90,12,47
20180503,93,3,157
20141016,56,12,138
20090429,23,23,70
20110303,108,13,82
20050715,36,13,58
20061219,98,0,132
20160917,84,30,19
20130807,56,26,67
20100617,66,11,78
20141009,14,37,87
20070617,64,30,99
20150825,64,31,52
20080831,105,36,62
20090724,86,24,71
20120302,50,31,77
20151026,48,6,85
20090909,65,11,17
20050415,109,11,158
20151103,122,0,130
20080812,125,21,68
20090706,105,9,80
20160410,131,33,36
20111210,53,22,62
20140903,141,17,16
20100223,4,38,129
20130318,140,35,2
20110828,98,16,143
20061007,63,3,148
20180516,32,43,99
20120313,101,7,30
20170623,52,11,90
20100712,88,1,125
20090301,104,40,22
20111122,16,16,143
20090814,99,12,55
20050728,63,17,80
20140731,100,24,12
20180816,47,10,79
20050317,77,20,53
20050522,70,41,145
20091031,87,19,14
20110825,121,33,79
20171016,57,38,119
20060404,143,7,42
20080619,71,40,77
20080825,64,16,11
20060915,106,5,87
20150501,114,39,108
20091001,111,19,153
20070917,80,41,76
20150707,108,16,46
20050623,134,6,81
20090710,114,10,126
20060222,117,30,73
20100129,126,3,82
20090709,26,1,61
20100105,48,22,113
20071009,125,4,51
20130617,67,37,61
20080708,52,10,73
20131020,123,41,60
20090425,102,31,86
20170822,3,12,132
20150504,35,32,92
20111004,59,1,132
20080128,66,39,97
20071227,58,20,86
20130602,95,24,129
20100918,114,41,47
20170325,69,18,106
20140817,48,20,14
20160601,64,31,116
20141007,38,10,19
20090317,108,27,107
20080710,84,28,64
20171202,125,36,141
20170601,94,13,29
20150714,93,0,7
20060417,27,11,62
20150410,101,6,123
20151211,84,30,115
20130831,134,7,36
20180511,78,33,124
20050109,84,43,123
20170511,137,15,129
20110507,69,16,22
20081123,47,9,154
20061217,65,26,138
20081015,53,5,16
20150817,134,38,11
20130625,141,31,104
20110219,25,18,140
20130614,90,9,153
20090518,4,38,64
20161225,30,34,38
20120108,140,4,90
20080512,21,1,16
20090207,58,33,43
20170516,90,26,103
20081215,93,16,133
20150226,98,1,85
20080801,130,35,40
20050525,47,24,52
20080131,43,22,6
20060328,14,23,80
20130319,84,44,80
20100514,25,18,80
20080304,139,6,93
20080506,67,35,60
20120503,34,5,110
20060626,141,15,61
20100806,110,36,10
20120119,135,35,116
20180121,26,16,71
20100828,12,43,146
20161228,6,17,105
20050922,62,8,141
20091123,133,26,151
20080804,106,18,109
20080409,68,17,88
20131005,63,19,31
20090109,115,6,17
20050216,134,37,26
20140315,105,25,90
20090503,88,15,53
20180911,14,9,36
20061231,37,40,73
20110304,52,22,158
20061029,109,10,125
20050806,82,20,36
20150909,124,9,63
20120428,81,40,127
20110102,13,12,40
20101031,29,37,11
20141226,58,35,130
20130422,69,2,156
20070222,59,2,70
20160901,24,7,9
20151030,113,43,69
20170123,117,17,66
20180930,83,33,105
20170711,33,26,84
20150313,14,24,95
20160627,119,40,153
20160304,114,12,124
20100218,139,36,68
20111009,69,2,30
20050227,40,14,126
20070824,90,25,22
20090501,56,42,62
20080524,104,40,118
20110720,48,21,78
20081008,67,21,48
20080101,67,21,145
20170327,45,1,14
20170610,113,16,147
20090912,42,39,84
20120917,141,31,60
20050401,137,42,64
